,furniture_type,name,discounted_price,original_price,product_details
28,Kitchen Cabinet,mk furniture Sheesham Wood Wall Mounted Bar Cabinet(Fin...,"₹5,672","₹25,999","[<li class=""_21Ahn-"">Solid Wood</li>, <li class=""_21Ahn-"">DIY(Do-It-Yourself)</li>, <li class=""_21Ahn-"">Door Included: No</li>, <li class=""_21Ahn-"">W x H x D: 914.4 mm x 711.2 mm x 304.8 mm (3 ft x 2 ft 4 in x 1 ft)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
29,Kitchen Cabinet,MAA LAXMI Solid Wood Bar Cabinet,"₹1,299","₹4,999","[<li class=""_21Ahn-"">Solid Wood</li>, <li class=""_21Ahn-"">Pre-assembled</li>, <li class=""_21Ahn-"">Door Included: No</li>, <li class=""_21Ahn-"">W x H x D: 30 mm x 20 mm x 12 mm (1 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
30,Kitchen Cabinet,Shilpiwood Wood Wall Mounted Bar Cabinet(Finish -Honey ...,"₹5,899","₹15,999","[<li class=""_21Ahn-"">Solid Wood</li>, <li class=""_21Ahn-"">Pre-assembled</li>, <li class=""_21Ahn-"">Door Included: Yes</li>, <li class=""_21Ahn-"">W x H x D: 914.4 mm x 711.2 mm x 304.8 mm (3 ft x 2 ft 4 in x 1 ft)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
31,Kitchen Cabinet,SPEEDX Metal Bar Cabinet,"₹50,399","₹62,999","[<li class=""_21Ahn-"">Metal</li>, <li class=""_21Ahn-"">Pre-assembled</li>, <li class=""_21Ahn-"">Door Included: Yes</li>, <li class=""_21Ahn-"">W x H x D: 820 mm x 609.6 mm x 812 mm (2 ft 8 in x 2 ft x 2 ft 7 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
32,Kitchen Cabinet,Furn Central Engineered Wood Bar Cabinet,"₹5,790","₹14,999","[<li class=""_21Ahn-"">Engineered Wood</li>, <li class=""_21Ahn-"">Knock Down</li>, <li class=""_21Ahn-"">Door Included: Yes</li>, <li class=""_21Ahn-"">W x H x D: 749.3 mm x 1062 mm x 400 mm (2 ft 5 in x 3 ft 5 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
33,Kitchen Cabinet,Timberly 4 Bottle Holder Bar Cabinet with Handle | Wine...,"₹1,485","₹4,490","[<li class=""_21Ahn-"">Solid Wood</li>, <li class=""_21Ahn-"">Pre-assembled</li>, <li class=""_21Ahn-"">Door Included: No</li>, <li class=""_21Ahn-"">W x H x D: 152 mm x 445 mm x 508 mm (5 in x 1 ft 5 in x 1 ft 8 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
34,Kitchen Cabinet,Ognija Solid Wood Bar Cabinet,"₹1,349","₹2,999","[<li class=""_21Ahn-"">Solid Wood</li>, <li class=""_21Ahn-"">Pre-assembled</li>, <li class=""_21Ahn-"">Door Included: No</li>, <li class=""_21Ahn-"">W x H x D: 723 mm x 406 mm x 101 mm (2 ft 4 in x 1 ft 3 in x 3 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
35,Kitchen Cabinet,SPEEDX Metal Bar Cabinet,"₹55,999","₹69,999","[<li class=""_21Ahn-"">Metal</li>, <li class=""_21Ahn-"">Pre-assembled</li>, <li class=""_21Ahn-"">Door Included: Yes</li>, <li class=""_21Ahn-"">W x H x D: 610 mm x 914 mm x 812 mm (2 ft x 2 ft 11 in x 2 ft 7 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
36,Kitchen Cabinet,Allie Wood Sheesham Wood Bar Cabinet Rack Hard and Soft...,"₹13,344","₹30,449","[<li class=""_21Ahn-"">Solid Wood</li>, <li class=""_21Ahn-"">DIY(Do-It-Yourself)</li>, <li class=""_21Ahn-"">Door Included: Yes</li>, <li class=""_21Ahn-"">W x H x D: 1325.8 mm x 863.6 mm x 508 mm (4 ft 4 in x 2 ft 10 in x 1 ft 8 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
37,Kitchen Cabinet,Ognija Solid Wood Bar Cabinet,"₹1,798","₹5,999","[<li class=""_21Ahn-"">Solid Wood</li>, <li class=""_21Ahn-"">Pre-assembled</li>, <li class=""_21Ahn-"">Door Included: No</li>, <li class=""_21Ahn-"">W x H x D: 600 mm x 120 mm x 450 mm (1 ft 11 in x 4 in x 1 ft 5 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
38,Kitchen Cabinet,Advika Handicraft Solid Wood Sheesham standard groof ba...,"₹40,479","₹78,890","[<li class=""_21Ahn-"">Solid Wood</li>, <li class=""_21Ahn-"">Pre-assembled</li>, <li class=""_21Ahn-"">Door Included: Yes</li>, <li class=""_21Ahn-"">W x H x D: 490 mm x 1130 mm x 940 mm (1 ft 7 in x 3 ft 8 in x 3 ft 1 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
39,Kitchen Cabinet,SPEEDX Metal Bar Cabinet,"₹48,999","₹69,999","[<li class=""_21Ahn-"">Metal</li>, <li class=""_21Ahn-"">Pre-assembled</li>, <li class=""_21Ahn-"">Door Included: Yes</li>, <li class=""_21Ahn-"">W x H x D: 821 mm x 609.6 mm x 812 mm (2 ft 8 in x 2 ft x 2 ft 7 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
40,Kitchen Cabinet,FURINNO wooden large cabinet Solid Wood Bar Cabinet,"₹14,439","₹28,499","[<li class=""_21Ahn-"">Solid Wood</li>, <li class=""_21Ahn-"">Pre-assembled</li>, <li class=""_21Ahn-"">Door Included: Yes</li>, <li class=""_21Ahn-"">W x H x D: 1290.3 mm x 878.8 mm x 657.8 mm (4 ft 2 in x 2 ft 10 in x 2 ft 1 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
41,Kitchen Cabinet,Studio Kook Classic Mini Bar Engineered Wood Bar Cabine...,"₹8,489","₹14,739","[<li class=""_21Ahn-"">Engineered Wood</li>, <li class=""_21Ahn-"">Pre-assembled</li>, <li class=""_21Ahn-"">Door Included: Yes</li>, <li class=""_21Ahn-"">W x H x D: 549 mm x 597 mm x 450 mm (1 ft 9 in x 1 ft 11 in x 1 ft 5 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
