,furniture_type,name,discounted_price,original_price,product_details
13,Shoerack,EEMWAY Plastic Collapsible Shoe Stand,₹500,"₹2,999","[<li class=""_21Ahn-"">Material Subtype: Carbon Steel</li>, <li class=""_21Ahn-"">Width x Height: 52 cm x 73 cm (1 ft 8 in x 2 ft 4 in)</li>, <li class=""_21Ahn-"">Type: Collapsible Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 4</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
14,Shoerack,"EEMWAY Metal, Plastic Shoe Stand",₹628,"₹1,999","[<li class=""_21Ahn-"">Material Subtype: Carbon Steel</li>, <li class=""_21Ahn-"">Width x Height: 66 cm x 132 cm (2 ft 1 in x 4 ft 3 in)</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 18</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
15,Shoerack,Home Centre Engineered Wood Shoe Rack,"₹3,798","₹8,442","[<li class=""_21Ahn-"">Material Subtype: Rosewood (Sheesham)</li>, <li class=""_21Ahn-"">Width x Height: 33.5 cm x 76.8 cm (1 ft 1 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Type: Shoe Rack</li>, <li class=""_21Ahn-"">Capacity: 9</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
16,Shoerack,BAE Plastic Shoe Stand,₹359,₹699,"[<li class=""_21Ahn-"">Material Subtype: PP</li>, <li class=""_21Ahn-"">Width x Height: 454 cm x 52 cm (14 ft 10 in x 1 ft 8 in)</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 6</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
17,Shoerack,Sampri 9 Layer For Home And Kids Shoe Stand Letest Meta...,₹806,"₹1,499","[<li class=""_21Ahn-"">Material Subtype: Carbon Steel</li>, <li class=""_21Ahn-"">Width x Height: 60 cm x 160 cm (1 ft 11 in x 5 ft 2 in)</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 27</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
18,Shoerack,SIMSAN shoe rack Plastic Shoe Stand,₹339,₹999,"[<li class=""_21Ahn-"">Material Subtype: PP</li>, <li class=""_21Ahn-"">Width x Height: 52 cm x 54 cm (1 ft 8 in x 1 ft 9 in)</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 9</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
19,Shoerack,SPECIALITY PANELS Vancouver Blue and Cool Grey finish o...,"₹3,598","₹5,000","[<li class=""_21Ahn-"">Material Subtype: Particle Board</li>, <li class=""_21Ahn-"">Width x Height: 60 cm x 75 cm (1 ft 11 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Type: Shoe Rack</li>, <li class=""_21Ahn-"">Capacity: 12</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
20,Shoerack,Sampri Shoes Rack Shoe Rack Shoes Stand accessories cov...,₹636,₹999,"[<li class=""_21Ahn-"">Material Subtype: Carbon Steel</li>, <li class=""_21Ahn-"">Width x Height: 60 cm x 110 cm (1 ft 11 in x 3 ft 7 in)</li>, <li class=""_21Ahn-"">Type: Collapsible Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 18</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
21,Shoerack,SIMSAN Simsan Premium home Plastic shoe stand racks wit...,₹499,"₹1,499","[<li class=""_21Ahn-"">Material Subtype: PP</li>, <li class=""_21Ahn-"">Width x Height: 58 cm x 72 cm (1 ft 10 in x 2 ft 4 in)</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 12</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
22,Shoerack,aks groups shoe stand & chappal stand & slippers stand ...,₹500,₹998,"[<li class=""_21Ahn-"">Material Subtype: Plywood</li>, <li class=""_21Ahn-"">Width x Height: 58 cm x 73 cm (1 ft 10 in x 2 ft 4 in)</li>, <li class=""_21Ahn-"">Type: Shoe Stand</li>, <li class=""_21Ahn-"">Capacity: 12</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
