,furniture_type,name,discounted_price,original_price,product_details
27,Chair,Home Centre Leather Manual Recliner,"₹45,499","₹90,998","[<li class=""_21Ahn-"">Material: Leather</li>, <li class=""_21Ahn-"">1 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 104 cm x 95 cm x 107 cm (3 ft 4 in x 3 ft 1 in x 3 ft 6 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
28,Chair,Jordyblue Jamie Fabric Manual Recliner,"₹14,759","₹36,999","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">3 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 86.36 cm x 101.6 cm x 91.44 cm (2 ft 10 in x 3 ft 4 in x 3 ft)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
29,Chair,Flipkart Perfect Homes Costello Leatherette Manual Recl...,"₹11,512","₹26,999","[<li class=""_21Ahn-"">Material: Leatherette</li>, <li class=""_21Ahn-"">3 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Polyfill</li>, <li class=""_21Ahn-"">W x H x D: 84 cm x 102 cm x 95 cm (2 ft 9 in x 3 ft 4 in x 3 ft 1 in)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
30,Chair,Flipkart Perfect Homes Joey Fabric Manual Recliner,"₹11,899","₹24,999","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">3 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Pocket Springs</li>, <li class=""_21Ahn-"">W x H x D: 76.1 cm x 104.1 cm x 89 cm (2 ft 5 in x 3 ft 4 in x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
31,Chair,Home Centre Fabric Manual Recliner,"₹36,999","₹56,922","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">1 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 95 cm x 143 cm x 98 cm (3 ft 1 in x 4 ft 8 in x 3 ft 2 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
32,Chair,Jordyblue Louis Fabric Manual Recliner,"₹13,694","₹29,999","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">1 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 73.66 cm x 93.98 cm x 81.28 inch (2 ft 4 in x 3 ft 1 in x 6 ft 9 in)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
33,Chair,ARRA William 1 Seater Leatherette Manual Recliner,"₹11,893","₹28,300","[<li class=""_21Ahn-"">Material: Leatherette</li>, <li class=""_21Ahn-"">3 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Polyfill</li>, <li class=""_21Ahn-"">W x H x D: 77.47 cm x 63.5 cm x 88.9 cm (2 ft 6 in x 2 ft 1 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
34,Chair,Sleepyhead Fabric Manual Recliner,"₹13,948","₹19,999","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">3 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 79 cm x 102 cm x 76 cm (2 ft 7 in x 3 ft 4 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
35,Chair,Home Centre Fabric Manual Recliner,"₹19,999","₹35,308","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">1 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 91 cm x 98 cm x 95 cm (2 ft 11 in x 3 ft 2 in x 3 ft 1 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
36,Chair,@Home by nilkamal Era Fabric Powered Recliner,"₹24,675","₹49,500","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">3 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 98 cm x 61 cm x 91 cm (3 ft 2 in x 2 ft x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
37,Chair,Sleepyhead Fabric Manual Rocker Recliner,"₹17,998","₹26,999","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">3 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 88.9 cm x 99 cm x 81.2 cm (2 ft 10 in x 3 ft 2 in x 2 ft 7 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
38,Chair,Spacecrafts Fabric Manual Recliner,"₹4,464","₹5,999","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">5 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 46 mm x 110 mm x 57 mm (1 in x 4 in x 2 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
39,Chair,Home Centre Dawson Fabric Manual Rocker Recliner,"₹91,999","₹1,41,537","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">2 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 104 cm x 57 cm x 100 cm (3 ft 4 in x 1 ft 10 in x 3 ft 3 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
40,Chair,Home Centre Fabric Manual Recliner,"₹86,499","₹1,72,998","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">1 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 104 cm x 95 cm x 229 cm (3 ft 4 in x 3 ft 1 in x 7 ft 6 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
41,Chair,Home Centre Silas Leatherette Manual Recliner,"₹54,999","₹78,570","[<li class=""_21Ahn-"">Material: Leatherette</li>, <li class=""_21Ahn-"">0 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 83 cm x 108 cm x 82 cm (2 ft 8 in x 3 ft 6 in x 2 ft 8 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
42,Chair,Jordyblue Marvin Fabric Manual Recliner,"₹15,959","₹40,000","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">3 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 88.9 cm x 101.6 cm x 77.47 cm (2 ft 10 in x 3 ft 4 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
43,Chair,Jordyblue Marvin Fabric Manual Recliner,"₹15,959","₹40,000","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">3 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 88.9 cm x 101.6 cm x 77.47 cm (2 ft 10 in x 3 ft 4 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
44,Chair,Jordyblue Jamie Fabric Manual Recliner,"₹14,759","₹36,999","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">3 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 86.36 cm x 101.6 cm x 91.44 cm (2 ft 10 in x 3 ft 4 in x 3 ft)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
45,Chair,DUROFLEX Fabric Manual Recliner,"₹16,959","₹30,834","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">3 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam, Polyfill</li>, <li class=""_21Ahn-"">W x H x D: 89 cm x 94 cm x 97 cm (2 ft 11 in x 3 ft 1 in x 3 ft 2 in)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
46,Chair,Jordyblue Louis Fabric Manual Recliner,"₹13,694","₹29,999","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">1 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 73.66 cm x 93.98 cm x 81.28 inch (2 ft 4 in x 3 ft 1 in x 6 ft 9 in)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
47,Chair,DUROFLEX Fabric Manual Recliner,"₹16,959","₹30,834","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">3 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam, Polyfill</li>, <li class=""_21Ahn-"">W x H x D: 89 cm x 104 cm x 97 cm (2 ft 11 in x 3 ft 4 in x 3 ft 2 in)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
48,Chair,Sleepyhead Fabric Manual Recliner,"₹13,948","₹19,999","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">3 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 79 cm x 102 cm x 76 cm (2 ft 7 in x 3 ft 4 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
49,Chair,Sleepyhead Fabric Manual Recliner,"₹13,948","₹19,999","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">3 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 79 cm x 102 cm x 76 cm (2 ft 7 in x 3 ft 4 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
50,Chair,Jordyblue Marvin Fabric Manual Recliner,"₹15,959","₹40,000","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">3 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 88.9 cm x 101.6 cm x 77.47 cm (2 ft 10 in x 3 ft 4 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
51,Chair,Godrej Interio Scout Pro Leatherette Manual Recliner,"₹66,223","₹73,582","[<li class=""_21Ahn-"">Material: Leatherette</li>, <li class=""_21Ahn-"">2 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 179 cm x 107 cm x 86 cm (5 ft 10 in x 3 ft 6 in x 2 ft 9 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
52,Chair,Flipkart Perfect Homes Fabric Manual Recliner,"₹4,399","₹7,999","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">5 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Polyfill</li>, <li class=""_21Ahn-"">W x H x D: 46 cm x 104 cm x 74 cm (1 ft 6 in x 3 ft 4 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
53,Chair,furlay Fabric Manual Recliner,"₹4,999","₹6,499","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">6 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Polyfill</li>, <li class=""_21Ahn-"">W x H x D: 104 cm x 74 cm x 61 cm (3 ft 4 in x 2 ft 5 in x 2 ft)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
54,Chair,The Couch Cell Leatherette Manual Recliner,"₹10,934","₹18,000","[<li class=""_21Ahn-"">Material: Leatherette</li>, <li class=""_21Ahn-"">2 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 88.9 cm x 86.36 cm x 88.9 cm (2 ft 10 in x 2 ft 10 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
55,Chair,Home Centre Fabric Manual Recliner,"₹1,13,499","₹1,74,614","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">1 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 105 cm x 230 cm x 104 cm (3 ft 5 in x 7 ft 6 in x 3 ft 4 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
56,Chair,Jordyblue Cypress Compact Fabric Manual Recliner,"₹12,959","₹24,999","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">3 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 78.74 cm x 105.41 cm x 78.74 inch (2 ft 6 in x 3 ft 5 in x 6 ft 6 in)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
