,furniture_type,name,discounted_price,original_price,product_details
30,TV unit,VANIYA CRAFTS Engineered Wood TV Entertainment Unit,"₹1,819","₹4,999","[<li class=""_21Ahn-"">Material: MDF</li>, <li class=""_21Ahn-"">W x H x D: 81.28 cm x 60.96 cm x 12.7 cm (2 ft 7 in x 2 ft x 5 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 42 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 0, Number of Open Shelves: 10, Number of Closed Shelves: 0</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
31,TV unit,Crystal Furnitech Novah Engineered Wood TV Entertainmen...,"₹8,799","₹17,598","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">W x H x D: 150 cm x 120 cm x 40 cm (4 ft 11 in x 3 ft 11 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 43 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 0, Number of Open Shelves: 5, Number of Closed Shelves: 1</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
32,TV unit,Delite Kom Ken Engineered Wood TV Entertainment Unit,"₹5,599","₹10,178","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">W x H x D: 120 cm x 60 cm x 39 cm (3 ft 11 in x 1 ft 11 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 55 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 0, Number of Open Shelves: 2, Number of Closed Shelves: 4</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
33,TV unit,Flipkart Perfect Homes Studio Wooden TV Entertainment U...,"₹1,994","₹4,999","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">W x H x D: 81 cm x 74 cm x 13 cm (2 ft 7 in x 2 ft 5 in x 5 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 42 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 0, Number of Open Shelves: 10, Number of Closed Shelves: 0</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
34,TV unit,Das Dexter Engineered Wood TV Entertainment Unit,"₹1,599","₹3,299","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">W x H x D: 65 cm x 50 cm x 18 cm (2 ft 1 in x 1 ft 7 in x 7 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 32 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 0, Number of Open Shelves: 6, Number of Closed Shelves: 2</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
35,TV unit,Crystal Furnitech Novah Engineered Wood TV Entertainmen...,"₹8,799","₹17,598","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">W x H x D: 150 cm x 120 cm x 40 cm (4 ft 11 in x 3 ft 11 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 43 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 0, Number of Open Shelves: 5, Number of Closed Shelves: 1</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
36,TV unit,Home Full Engineered Wood TV Entertainment Unit,"₹4,890","₹14,000","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">W x H x D: 150 cm x 154 cm x 35 cm (4 ft 11 in x 5 ft x 1 ft 1 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 42 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 0, Number of Open Shelves: 6, Number of Closed Shelves: 0</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
37,TV unit,VANIYA CRAFTS Engineered Wood TV Entertainment Unit,"₹1,819","₹4,999","[<li class=""_21Ahn-"">Material: MDF</li>, <li class=""_21Ahn-"">W x H x D: 81.28 cm x 60.96 cm x 12.7 cm (2 ft 7 in x 2 ft x 5 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 42 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 0, Number of Open Shelves: 10, Number of Closed Shelves: 0</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
38,TV unit,Flipkart Perfect Homes Studio Wooden TV Entertainment U...,"₹2,001","₹4,999","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">W x H x D: 81 cm x 74 cm x 13 cm (2 ft 7 in x 2 ft 5 in x 5 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 42 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 0, Number of Open Shelves: 10, Number of Closed Shelves: 0</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
39,TV unit,Home Centre Helios Engineered Wood TV Entertainment Uni...,"₹7,299","₹14,598","[<li class=""_21Ahn-"">Material: Walnut Wood</li>, <li class=""_21Ahn-"">W x H x D: 40 cm x 169 cm x 47 cm (1 ft 3 in x 5 ft 6 in x 1 ft 6 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 65 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 0, Number of Open Shelves: 8, Number of Closed Shelves: 2</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
40,TV unit,Nilkamal Beaumont Engineered Wood TV Entertainment Unit,"₹6,715","₹10,800","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">W x H x D: 124 cm x 121 cm x 40 cm (4 ft x 3 ft 11 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 32 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 0, Number of Open Shelves: 7, Number of Closed Shelves: 2</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
41,TV unit,Zuari by Forte Cyprus Engineered Wood TV Entertainment ...,"₹9,278","₹15,998","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">W x H x D: 1515 mm x 600 mm x 406 mm (4 ft 11 in x 1 ft 11 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 55 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 2, Number of Open Shelves: 1, Number of Closed Shelves: 1</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
42,TV unit,Flipkart Perfect Homes Phonox Engineered Wood TV Entert...,"₹4,990","₹9,999","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">W x H x D: 116 cm x 60 cm x 39 cm (3 ft 9 in x 1 ft 11 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 43 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 0, Number of Open Shelves: 6, Number of Closed Shelves: 4</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
43,TV unit,Flipkart Perfect Homes Webster TV Entertainment Unit,"₹12,790","₹19,599","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">W x H x D: 200 cm x 170 cm x 39 cm (6 ft 6 in x 5 ft 6 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 55 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 2, Number of Open Shelves: 5, Number of Closed Shelves: 10</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
44,TV unit,Flipkart Perfect Homes Webster Engineered Wood TV Enter...,"₹12,890","₹20,499","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">W x H x D: 200 cm x 170 cm x 37.08 cm (6 ft 6 in x 5 ft 6 in x 1 ft 2 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 55 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 2, Number of Open Shelves: 15, Number of Closed Shelves: 10</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
45,TV unit,ANIKAA WNT/WT Engineered Wood TV Entertainment Unit,"₹3,863","₹10,999","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">W x H x D: 130 cm x 112 cm x 25 cm (4 ft 3 in x 3 ft 8 in x 9 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 43 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 0, Number of Open Shelves: 9, Number of Closed Shelves: 0</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
46,TV unit,Flipkart Perfect Homes Sirena Engineered Wood TV Entert...,"₹5,790","₹9,999","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">W x H x D: 150 cm x 131.5 cm x 39.6 cm (4 ft 11 in x 4 ft 3 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 39 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 2, Number of Open Shelves: 6, Number of Closed Shelves: 0</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
47,TV unit,Zuari by Forte Cyprus Engineered Wood TV Entertainment ...,"₹9,278","₹15,998","[<li class=""_21Ahn-"">Material: Particle Board</li>, <li class=""_21Ahn-"">W x H x D: 1515 mm x 600 mm x 406 mm (4 ft 11 in x 1 ft 11 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Ideal TV Size: 55 inch</li>, <li class=""_21Ahn-"">Number of Drawers: 2, Number of Open Shelves: 1, Number of Closed Shelves: 1</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
