,furniture_type,name,discounted_price,original_price,product_details
32,Sofa,Taskwood Furniture Sheesham Solid Wood 3 Seater Sofa Fo...,"₹11,899","₹29,999","[<li class=""_21Ahn-"">Upholestry: Cotton Blend</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 190.5 cm x 81.28 cm x 73.66 cm (6 ft 3 in x 2 ft 7 in x 2 ft 4 in)</li>, <li class=""_21Ahn-"">Right Facing</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
33,Sofa,Jordyblue Marvin Fabric Manual Recliner,"₹15,959","₹40,000","[<li class=""_21Ahn-"">Material: Fabric</li>, <li class=""_21Ahn-"">3 Reclining Positions</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 88.9 cm x 101.6 cm x 77.47 cm (2 ft 10 in x 3 ft 4 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
34,Sofa,Bharat Lifestyle Nano Fabric 6 Seater  Sofa,"₹18,999","₹59,999","[<li class=""_21Ahn-"">Upholestry: Polycotton</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 261 cm x 76 cm x 185 cm (8 ft 6 in x 2 ft 5 in x 6 ft)</li>, <li class=""_21Ahn-"">Left Facing</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
35,Sofa,ELTOP Boster L-Shape LHS Fabric 6 Seater  Sofa,"₹21,999","₹45,999","[<li class=""_21Ahn-"">Upholestry: Jute</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 249.9 cm x 91.44 cm x 76.2 cm (8 ft 2 in x 3 ft x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Left Facing</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
36,Sofa,Kendalwood Furniture Solid Wood 3 Seater Wooden Sofa se...,"₹12,749","₹25,000","[<li class=""_21Ahn-"">Upholestry: Cotton</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 177.8 cm x 81.28 cm x 72.39 cm (5 ft 9 in x 2 ft 7 in x 2 ft 4 in)</li>, <li class=""_21Ahn-"">Symmetrical</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
37,Sofa,MEZIRE A 5in1 Sofa Bed PVC 3 Seater Inflatable Sofa,"₹3,699","₹4,500","[<li class=""_21Ahn-"">Inflatable Sofa</li>, <li class=""_21Ahn-"">Contemporary &amp; Modern Style</li>, <li class=""_21Ahn-"">Primary Material: Leatherette</li>, <li class=""_21Ahn-"">W x H x D: 152.4 cm x 76.2 cm x 71 cm (5 ft x 2 ft 6 in x 2 ft 3 in)</li>, <li class=""_21Ahn-"">With Armrest</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
38,Sofa,Bharat Lifestyle Tulip Fabric 3 + 1 + 1 Sofa Set,"₹17,999","₹79,999","[<li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
39,Sofa,Sleepyhead Kiki Fabric 2 Seater  Sofa,"₹10,798","₹14,999","[<li class=""_21Ahn-"">Upholestry: Polyester</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 147 cm x 76 cm x 76 cm (4 ft 9 in x 2 ft 5 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Symmetrical</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
40,Sofa,Trevi Bliss Fabric 6 Seater  Sofa,"₹18,799","₹49,999","[<li class=""_21Ahn-"">Upholestry: Cotton</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 269.24 cm x 77.47 cm x 186.69 cm (8 ft 10 in x 2 ft 6 in x 6 ft 1 in)</li>, <li class=""_21Ahn-"">Right Facing</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
41,Sofa,ELTOP Lifestyle Rolex L-Shape Leatherette 6 Seater  Sof...,"₹21,849","₹42,658","[<li class=""_21Ahn-"">Upholestry: Polycotton</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 254 cm x 58.42 cm x 213 cm (8 ft 4 in x 1 ft 11 in x 6 ft 11 in)</li>, <li class=""_21Ahn-"">Right Facing</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
42,Sofa,limraz furniture Fabric 3 Seater  Sofa,"₹7,999","₹19,000","[<li class=""_21Ahn-"">Upholestry: Jute</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 187.96 cm x 86.36 cm x 66.4 cm (6 ft 2 in x 2 ft 10 in x 2 ft 2 in)</li>, <li class=""_21Ahn-"">Symmetrical</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
43,Sofa,Bharat Lifestyle Tulip Fabric 3 Seater  Sofa,"₹7,999","₹19,999","[<li class=""_21Ahn-"">Upholestry: Jute</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 177.8 cm x 76.2 cm x 68.58 cm (5 ft 9 in x 2 ft 6 in x 2 ft 3 in)</li>, <li class=""_21Ahn-"">Symmetrical</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
44,Sofa,DecorSecrets DREAM Airsofa PVC 3 Seater Inflatable Sofa,"₹3,650","₹4,500","[<li class=""_21Ahn-"">Inflatable Sofa</li>, <li class=""_21Ahn-"">Primary Material: Plastic</li>, <li class=""_21Ahn-"">W x H x D: 153 cm x 82 cm x 9.3 cm (5 ft x 2 ft 8 in x 3 in)</li>, <li class=""_21Ahn-"">With Armrest</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
45,Sofa,Bharat Lifestyle Fabric 3 + 1 + 1 Sofa Set,"₹17,999","₹79,999","[<li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
46,Sofa,Bharat Lifestyle Tulip Fabric 3 Seater  Sofa,"₹7,999","₹19,999","[<li class=""_21Ahn-"">Upholestry: Jute</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 155.4 cm x 79.2 cm x 70.104 cm (5 ft 1 in x 2 ft 7 in x 2 ft 3 in)</li>, <li class=""_21Ahn-"">Symmetrical</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
47,Sofa,Sleepyhead Kiki Fabric 2 Seater  Sofa,"₹10,798","₹14,999","[<li class=""_21Ahn-"">Upholestry: Polyester</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 147 cm x 76 cm x 76 cm (4 ft 9 in x 2 ft 5 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Symmetrical</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
48,Sofa,Bharat Lifestyle Lexus Fabric 3 Seater  Sofa,"₹7,999","₹49,999","[<li class=""_21Ahn-"">Upholestry: Jute</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">W x H x D: 155.4 cm x 76.2 cm x 54.8 cm (5 ft 1 in x 2 ft 6 in x 1 ft 9 in)</li>, <li class=""_21Ahn-"">Symmetrical</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
