,furniture_type,name,discounted_price,original_price,product_details
11,Wardrobe,Zuari Longline Sliding Door Engineered Wood 2 Door Ward...,"₹23,098","₹41,998","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 170.5 cm x 190.6 cm (5 ft 7 in x 6 ft 3 in)</li>, <li class=""_21Ahn-"">Number Of Doors: 2</li>, <li class=""_21Ahn-"">Number Of Shelves: 8</li>, <li class=""_21Ahn-"">Weight: 128</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
12,Wardrobe,Flipkart Perfect Homes Julian Engineered Wood 3 Door Wa...,"₹10,190","₹14,499","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 112.5 cm x 183 cm (3 ft 8 in x 6 ft)</li>, <li class=""_21Ahn-"">Number Of Doors: 3</li>, <li class=""_21Ahn-"">Number Of Shelves: 8</li>, <li class=""_21Ahn-"">Weight: 74</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
13,Wardrobe,Hometown Utsav Engineered Wood 4 Door Wardrobe,"₹20,799","₹49,900","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 161 cm x 183 cm (5 ft 3 in x 6 ft)</li>, <li class=""_21Ahn-"">Number Of Doors: 4</li>, <li class=""_21Ahn-"">Number Of Shelves: 5</li>, <li class=""_21Ahn-"">Weight: 117</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
14,Wardrobe,Flipkart Perfect Homes Julian Engineered Wood 4 Door Wa...,"₹14,590","₹20,999","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 149.86 cm x 182.8 cm (4 ft 11 in x 5 ft 11 in)</li>, <li class=""_21Ahn-"">Number Of Doors: 4</li>, <li class=""_21Ahn-"">Number Of Shelves: 12</li>, <li class=""_21Ahn-"">Weight: 111</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
15,Wardrobe,Nilkamal MOZART Engineered Wood 4 Door Wardrobe,"₹24,565","₹40,900","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 160 cm x 203 cm (5 ft 2 in x 6 ft 7 in)</li>, <li class=""_21Ahn-"">Number Of Doors: 4</li>, <li class=""_21Ahn-"">Number Of Shelves: 9</li>, <li class=""_21Ahn-"">Weight: 141</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
16,Wardrobe,Trevi Ozone Engineered Wood 4 Door Wardrobe,"₹13,992","₹39,990","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 145.2 cm x 180 cm (4 ft 9 in x 5 ft 10 in)</li>, <li class=""_21Ahn-"">Number Of Doors: 4</li>, <li class=""_21Ahn-"">Number Of Shelves: 10</li>, <li class=""_21Ahn-"">Weight: 98</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
17,Wardrobe,Nilkamal WILLY Engineered Wood 3 Door Wardrobe,"₹13,515","₹27,000","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 112.5 cm x 183.5 cm (3 ft 8 in x 6 ft)</li>, <li class=""_21Ahn-"">Number Of Doors: 3</li>, <li class=""_21Ahn-"">Number Of Shelves: 8</li>, <li class=""_21Ahn-"">Weight: 79</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
18,Wardrobe,NEUDOT Adona WR1 Engineered Wood 1 Door Wardrobe,"₹5,699","₹12,900","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 43 cm x 182 cm (1 ft 4 in x 5 ft 11 in)</li>, <li class=""_21Ahn-"">Number Of Doors: 1</li>, <li class=""_21Ahn-"">Number Of Shelves: 4</li>, <li class=""_21Ahn-"">Weight: 44</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
19,Wardrobe,Nilkamal WILLY Engineered Wood 2 Door Wardrobe,"₹8,415","₹14,300","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 75 cm x 183 cm (2 ft 5 in x 6 ft)</li>, <li class=""_21Ahn-"">Number Of Doors: 2</li>, <li class=""_21Ahn-"">Number Of Shelves: 2</li>, <li class=""_21Ahn-"">Weight: 52</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
20,Wardrobe,Nilkamal WILLY Engineered Wood 3 Door Wardrobe,"₹12,665","₹25,000","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 112.5 cm x 183.5 cm (3 ft 8 in x 6 ft)</li>, <li class=""_21Ahn-"">Number Of Doors: 3</li>, <li class=""_21Ahn-"">Number Of Shelves: 8</li>, <li class=""_21Ahn-"">Weight: 79</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
