,furniture_type,name,discounted_price,original_price,product_details
89,Sofa-bed,Fresh Up 3 Seater Sofa cum Bed 5x6 Feet - Jute Fabric W...,"₹7,598","₹15,831","[<li class=""_21Ahn-"">Shape: Rectangular</li>, <li class=""_21Ahn-"">Mattress Included: Yes</li>, <li class=""_21Ahn-"">Seat Capacity: 3 Seater</li>, <li class=""_21Ahn-"">W x H x D: 152.4 cm x 35.5 cm x 58.42 cm (5 ft x 1 ft 1 in x 1 ft 11 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
90,Sofa-bed,Sofacumbed Single Metal Sofa Bed,"₹4,999","₹8,500","[<li class=""_21Ahn-"">Mattress Included: No</li>, <li class=""_21Ahn-"">Seat Capacity: 1 Seater</li>, <li class=""_21Ahn-"">W x H x D: 91.44 cm x 71.12 cm x 76.2 cm (3 ft x 2 ft 4 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
91,Sofa-bed,Sofame Rio Double Sofa Sectional Bed,"₹27,192","₹44,990","[<li class=""_21Ahn-"">Mattress Included: No</li>, <li class=""_21Ahn-"">Seat Capacity: 3 Seater</li>, <li class=""_21Ahn-"">W x H x D: 217.2 cm x 88.9 cm x 129.5 cm (7 ft 1 in x 2 ft 10 in x 4 ft 2 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
92,Sofa-bed,Fresh Up Triumph Four Seater Folding Sofa Cum Bed Furni...,"₹9,932","₹20,693","[<li class=""_21Ahn-"">Shape: Rectangular</li>, <li class=""_21Ahn-"">Mattress Included: Yes</li>, <li class=""_21Ahn-"">Seat Capacity: 4 Seater</li>, <li class=""_21Ahn-"">W x H x D: 182.88 cm x 71.12 cm x 76.2 cm (6 ft x 2 ft 4 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
93,Sofa-bed,A-1 Star Furniture Double Metal Sofa Bed,"₹28,499","₹49,199","[<li class=""_21Ahn-"">Shape: Round</li>, <li class=""_21Ahn-"">Mattress Included: Yes</li>, <li class=""_21Ahn-"">Seat Capacity: 4 Seater</li>, <li class=""_21Ahn-"">W x H x D: 190.5 cm x 89 cm x 182.88 cm (6 ft 3 in x 2 ft 11 in x 6 ft)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
94,Sofa-bed,Seventh Heaven 6×2.5 Jute Fabric Sofa cum Bed with 1 Cu...,"₹4,050","₹8,500","[<li class=""_21Ahn-"">Shape: Rectangular</li>, <li class=""_21Ahn-"">Mattress Included: Yes</li>, <li class=""_21Ahn-"">Seat Capacity: 1 Seater</li>, <li class=""_21Ahn-"">W x H x D: 76.2 cm x 20.32 cm x 182.88 cm (2 ft 6 in x 8 in x 6 ft)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
95,Sofa-bed,LKBS ART 4x6 ft (without Cushion) Double Metal Sofa Bed,"₹4,725","₹11,200","[<li class=""_21Ahn-"">Mattress Included: Yes</li>, <li class=""_21Ahn-"">Seat Capacity: 2 Seater</li>, <li class=""_21Ahn-"">W x H x D: 121 cm x 60 cm x 76 cm (3 ft 11 in x 1 ft 11 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
96,Sofa-bed,Fresh Up 1 Seater Sofa cum Bed 2.5x6 Feet Washable Cove...,"₹4,043","₹8,424","[<li class=""_21Ahn-"">Shape: Rectangular</li>, <li class=""_21Ahn-"">Mattress Included: Yes</li>, <li class=""_21Ahn-"">Seat Capacity: 1 Seater</li>, <li class=""_21Ahn-"">W x H x D: 76.2 cm x 17.7 cm x 58.42 cm (2 ft 6 in x 6 in x 1 ft 11 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
97,Sofa-bed,ROYAL METAL FURNITURE Single Metal Sofa Bed,"₹25,123","₹34,999","[<li class=""_21Ahn-"">Shape: Platform</li>, <li class=""_21Ahn-"">Mattress Included: Yes</li>, <li class=""_21Ahn-"">Seat Capacity: 3 Seater</li>, <li class=""_21Ahn-"">W x H x D: 198 cm x 91 cm x 122 cm (6 ft 5 in x 2 ft 11 in x 4 ft)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
98,Sofa-bed,Seventh Heaven 4 Seater Sofa cum Bed 78x36x14 inch Jute...,"₹8,699","₹16,000","[<li class=""_21Ahn-"">Shape: Rectangular</li>, <li class=""_21Ahn-"">Mattress Included: Yes</li>, <li class=""_21Ahn-"">Seat Capacity: 4 Seater</li>, <li class=""_21Ahn-"">W x H x D: 91.44 cm x 35.56 cm x 198.12 cm (3 ft x 1 ft 2 in x 6 ft 6 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
99,Sofa-bed,LKBS ART 4x6 ft (without Cushion) Double Metal Sofa Bed,"₹5,085","₹11,200","[<li class=""_21Ahn-"">Mattress Included: Yes</li>, <li class=""_21Ahn-"">Seat Capacity: 2 Seater</li>, <li class=""_21Ahn-"">W x H x D: 150 cm x 60 cm x 76 cm (4 ft 11 in x 1 ft 11 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
100,Sofa-bed,ROYAL METAL FURNITURE Queen Size Double Metal Sofa Bed,"₹26,649","₹38,999","[<li class=""_21Ahn-"">Shape: Platform</li>, <li class=""_21Ahn-"">Mattress Included: Yes</li>, <li class=""_21Ahn-"">Seat Capacity: 3 Seater</li>, <li class=""_21Ahn-"">W x H x D: 198 cm x 91 cm x 152 cm (6 ft 5 in x 2 ft 11 in x 4 ft 11 in)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
101,Sofa-bed,Seventh Heaven 4 Seater Sofa cum Bed 78x36x14 inch Jute...,"₹8,699","₹16,000","[<li class=""_21Ahn-"">Shape: Rectangular</li>, <li class=""_21Ahn-"">Mattress Included: Yes</li>, <li class=""_21Ahn-"">Seat Capacity: 4 Seater</li>, <li class=""_21Ahn-"">W x H x D: 91.44 cm x 35.56 cm x 198.12 cm (3 ft x 1 ft 2 in x 6 ft 6 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
102,Sofa-bed,Seventh Heaven 4 Seater Sofa cum Bed 78x36x14 inch Jute...,"₹8,699","₹16,000","[<li class=""_21Ahn-"">Shape: Rectangular</li>, <li class=""_21Ahn-"">Mattress Included: Yes</li>, <li class=""_21Ahn-"">Seat Capacity: 4 Seater</li>, <li class=""_21Ahn-"">W x H x D: 91.44 cm x 35.56 cm x 198.12 cm (3 ft x 1 ft 2 in x 6 ft 6 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
103,Sofa-bed,Fresh Up Fresh Up 4 Seater Sofa cum Bed 78x36x14 inches...,"₹7,531","₹15,690","[<li class=""_21Ahn-"">Shape: Rectangular</li>, <li class=""_21Ahn-"">Mattress Included: Yes</li>, <li class=""_21Ahn-"">Seat Capacity: 4 Seater</li>, <li class=""_21Ahn-"">W x H x D: 198.12 cm x 35.56 cm x 55.88 cm (6 ft 6 in x 1 ft 2 in x 1 ft 10 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
104,Sofa-bed,TIRTHANKARA Single Engineered Wood Sofa Bed,"₹5,499","₹15,999","[<li class=""_21Ahn-"">Mattress Included: No</li>, <li class=""_21Ahn-"">Seat Capacity: 3 Seater</li>, <li class=""_21Ahn-"">W x H x D: 91.22 cm x 71.12 cm x 76.24 cm (2 ft 11 in x 2 ft 4 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
105,Sofa-bed,ROYAL METAL FURNITURE King Size Double Metal Sofa Bed,"₹28,169","₹37,499","[<li class=""_21Ahn-"">Shape: Platform</li>, <li class=""_21Ahn-"">Mattress Included: Yes</li>, <li class=""_21Ahn-"">Seat Capacity: 3 Seater</li>, <li class=""_21Ahn-"">W x H x D: 193 cm x 91 cm x 183 cm (6 ft 3 in x 2 ft 11 in x 6 ft)</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
