,furniture_type,name,discounted_price,original_price,product_details
59,Kitchen Cabinet,Flipkart Perfect Homes Studio Metal Kitchen Cabinet,"₹1,529","₹2,999","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">W x H x D: 560 mm x 820 mm x 350 mm (1 ft 10 in x 2 ft 8 in x 1 ft 1 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
60,Kitchen Cabinet,KPT Kitchen Steel Cabinet For Multipurpose Use Metal Ki...,₹439,₹800,"[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 2</li>, <li class=""_21Ahn-"">W x H x D: 10 mm x 10 mm x 10 mm</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
61,Kitchen Cabinet,MFS Craft World 11 spice rack Metal Kitchen Cabinet,₹449,"₹1,200","[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 2</li>, <li class=""_21Ahn-"">Number of Drawers: 2</li>, <li class=""_21Ahn-"">W x H x D: 120 mm x 120 mm x 118 mm (4 in x 4 in x 4 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
62,Kitchen Cabinet,Flipkart Perfect Homes Studio Metal Kitchen Cabinet,₹799,"₹1,089","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">W x H x D: 57 cm x 65 cm x 30 cm (1 ft 10 in x 2 ft 1 in x 11 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
63,Kitchen Cabinet,Flipkart Perfect Homes Studio Metal Kitchen Cabinet,"₹2,159","₹2,999","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture, Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 5</li>, <li class=""_21Ahn-"">W x H x D: 57 mm x 157 mm x 35 mm (2 in x 6 in x 1 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
64,Kitchen Cabinet,Ebee Metal Kitchen Cabinet,₹699,₹999,"[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">W x H x D: 570 mm x 480 mm x 300 mm (1 ft 10 in x 1 ft 6 in x 11 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
65,Kitchen Cabinet,Woodbuzz Engineered Wood Crockery Cabinet,"₹14,999","₹29,500","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 10</li>, <li class=""_21Ahn-"">Number of Drawers: 1</li>, <li class=""_21Ahn-"">W x H x D: 800 mm x 1900 mm x 400 mm (2 ft 7 in x 6 ft 2 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
66,Kitchen Cabinet,Shopixo Plastic Kitchen Cabinet,₹489,"₹1,499","[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">Number of Drawers: 3</li>, <li class=""_21Ahn-"">W x H x D: 320 mm x 630 mm x 120 mm (1 ft x 2 ft x 4 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
67,Kitchen Cabinet,THE ATTIC Solid Wood Crockery Cabinet,"₹12,879","₹22,399","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">Number of Drawers: 1</li>, <li class=""_21Ahn-"">W x H x D: 780 mm x 1180 mm x 350 mm (2 ft 6 in x 3 ft 10 in x 1 ft 1 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
68,Kitchen Cabinet,CMerchants Kitchen Cabinet Kitchen Rack 4 Layer Metal K...,₹593,"₹1,099","[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 4</li>, <li class=""_21Ahn-"">W x H x D: 560 mm x 840 mm x 320 mm (1 ft 10 in x 2 ft 9 in x 1 ft)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
69,Kitchen Cabinet,Home Full Engineered Wood Kitchen Cabinet,"₹5,751","₹10,500","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">Number of Drawers: 2</li>, <li class=""_21Ahn-"">W x H x D: 600 mm x 1120 mm x 350 mm (1 ft 11 in x 3 ft 8 in x 1 ft 1 in)</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
70,Kitchen Cabinet,KRONIC Pack of 6 Multiperurpose Bathroom Soap Shower St...,₹380,₹899,"[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 6</li>, <li class=""_21Ahn-"">Number of Drawers: 6</li>, <li class=""_21Ahn-"">W x H x D: 10 mm x 6 mm x 11 mm</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
71,Kitchen Cabinet,Flipkart Perfect Homes Studio Metal Kitchen Cabinet,"₹1,529","₹2,249","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">W x H x D: 56 mm x 80 mm x 35 mm (2 in x 3 in x 1 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
72,Kitchen Cabinet,KRONIC Pack of 5 Plastic Kitchen Bathroom Storage Corne...,₹365,₹799,"[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 5</li>, <li class=""_21Ahn-"">Number of Drawers: 5</li>, <li class=""_21Ahn-"">W x H x D: 10 mm x 6.7 mm x 22 mm</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
73,Kitchen Cabinet,Patelraj Wall Mounted Kitchen Stand SS Metal Kitchen Ca...,"₹1,234","₹2,999","[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">W x H x D: 550 mm x 550 mm x 320 mm (1 ft 9 in x 1 ft 9 in x 1 ft)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
74,Kitchen Cabinet,Mirramor 3 PC Plastic Home Bathroom Kitchen Cabinet Acc...,₹246,₹999,"[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">Number of Drawers: 3</li>, <li class=""_21Ahn-"">W x H x D: 100 mm x 68 mm x 68 mm (3 in x 2 in x 2 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
75,Kitchen Cabinet,DEMIWALL Storage Sideboard/Cabinet for LivingRoom/Hotel...,"₹15,799","₹22,571","[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 2</li>, <li class=""_21Ahn-"">W x H x D: 1447.8 mm x 762 mm x 431.8 mm (4 ft 9 in x 2 ft 6 in x 1 ft 5 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
76,Kitchen Cabinet,Xtenshion Crafts Engineered Wood Kitchen Cabinet,₹782,"₹1,599","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 4</li>, <li class=""_21Ahn-"">W x H x D: 660 mm x 660 mm x 125 mm (2 ft 1 in x 2 ft 1 in x 4 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
77,Kitchen Cabinet,Navmi Plastic Kitchen Cabinet,₹749,"₹1,299","[<li class=""_21Ahn-"">Suitable For: Storage, Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">Number of Drawers: 3</li>, <li class=""_21Ahn-"">W x H x D: 360 mm x 560 mm x 280 mm (1 ft 2 in x 1 ft 10 in x 11 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
78,Kitchen Cabinet,CuteKitchen Ck_KC_29 Harini Crockery cabinet Engineered...,"₹4,158","₹11,800","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture, Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">W x H x D: 600 mm x 600 mm x 200 mm (1 ft 11 in x 1 ft 11 in x 7 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
79,Kitchen Cabinet,kraft bazaar Solid Wood Kitchen Cabinet,"₹19,999","₹39,999","[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 2</li>, <li class=""_21Ahn-"">Number of Drawers: 4</li>, <li class=""_21Ahn-"">W x H x D: 1500 mm x 900 mm x 400 mm (4 ft 11 in x 2 ft 11 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
80,Kitchen Cabinet,Ebee Metal Kitchen Cabinet,₹699,₹999,"[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">W x H x D: 570 mm x 480 mm x 300 mm (1 ft 10 in x 1 ft 6 in x 11 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
81,Kitchen Cabinet,Woodbuzz Engineered Wood Kitchen Cabinet,"₹7,608","₹18,124","[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">Number of Drawers: 1</li>, <li class=""_21Ahn-"">W x H x D: 600 mm x 900 mm x 450 mm (1 ft 11 in x 2 ft 11 in x 1 ft 5 in)</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
82,Kitchen Cabinet,@Home by nilkamal Ben Engineered Wood Crockery Cabinet,"₹8,175","₹20,900","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 4</li>, <li class=""_21Ahn-"">Number of Drawers: 2</li>, <li class=""_21Ahn-"">W x H x D: 1000 mm x 870 mm x 440 mm (3 ft 3 in x 2 ft 10 in x 1 ft 5 in)</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
83,Kitchen Cabinet,Crystal Furnitech Claus Engineered Wood Kitchen Cabinet,"₹2,420","₹3,000","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 4</li>, <li class=""_21Ahn-"">W x H x D: 69.8 cm x 36.5 cm x 15.7 cm (2 ft 3 in x 1 ft 2 in x 6 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
84,Kitchen Cabinet,SLIMSHINE Metal Kitchen Cabinet,"₹1,175","₹1,999","[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">W x H x D: 457.2 mm x 250 mm x 120 mm (1 ft 6 in x 9 in x 4 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
85,Kitchen Cabinet,XBEY PACK OF 5 (2 Bathroom Shelves + 3 Bathroom Corner)...,₹398,"₹1,299","[<li class=""_21Ahn-"">Suitable For: Storage, Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 5</li>, <li class=""_21Ahn-"">Number of Drawers: 5</li>, <li class=""_21Ahn-"">W x H x D: 16 mm x 4 mm x 14 mm</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
86,Kitchen Cabinet,XBEY PACK OF 4 Plastic Kitchen Cabinet Corner Wall Shel...,₹269,₹999,"[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 4</li>, <li class=""_21Ahn-"">Number of Drawers: 4</li>, <li class=""_21Ahn-"">W x H x D: 16 mm x 4 mm x 14 mm</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
87,Kitchen Cabinet,Crystal Furnitech Eadric Engineered Wood Kitchen Cabine...,"₹11,390","₹14,846","[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 7</li>, <li class=""_21Ahn-"">W x H x D: 1200 mm x 1380 mm x 400 mm (3 ft 11 in x 4 ft 6 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
88,Kitchen Cabinet,SLIMSHINE Metal Kitchen Cabinet,₹857,"₹1,499","[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 2</li>, <li class=""_21Ahn-"">W x H x D: 406.4 mm x 254 mm x 127 mm (1 ft 3 in x 10 in x 5 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
89,Kitchen Cabinet,Flipkart Perfect Homes Studio Metal Kitchen Cabinet,"₹1,799","₹2,599","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture, Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 4</li>, <li class=""_21Ahn-"">W x H x D: 56 mm x 120 mm x 35 mm (2 in x 4 in x 1 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
90,Kitchen Cabinet,CuteKitchen Ck_KC_329 Turmeric spice Crockery Engineere...,"₹4,326","₹11,800","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture, Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">W x H x D: 600 mm x 600 mm x 200 mm (1 ft 11 in x 1 ft 11 in x 7 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
91,Kitchen Cabinet,Flipkart Perfect Homes Studio Metal Kitchen Cabinet,"₹2,159","₹3,699","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture, Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 5</li>, <li class=""_21Ahn-"">W x H x D: 570 mm x 1570 mm x 350 mm (1 ft 10 in x 5 ft 1 in x 1 ft 1 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
92,Kitchen Cabinet,URBAN CHOICE Plastic Kitchen Cabinet,"₹1,419","₹2,499","[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 6</li>, <li class=""_21Ahn-"">W x H x D: 310 mm x 500 mm x 110 mm (1 ft x 1 ft 7 in x 4 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
93,Kitchen Cabinet,XYJIQS 3 Layer Foldable Modular Drawer Organizer Multip...,₹740,"₹1,099","[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">Number of Drawers: 3</li>, <li class=""_21Ahn-"">W x H x D: 142 mm x 189 mm x 15.4 mm (5 in x 7 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
94,Kitchen Cabinet,QXORE Combo of 6 Pieces Traceless Self Adhesive Waterpr...,₹439,₹999,"[<li class=""_21Ahn-"">Suitable For: Storage, Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 6</li>, <li class=""_21Ahn-"">Number of Drawers: 6</li>, <li class=""_21Ahn-"">W x H x D: 26 mm x 11 mm x 7 mm (1 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
95,Kitchen Cabinet,Old Wolf Furniture Engineered Wood Kitchen Cabinet,"₹7,499","₹14,999","[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 5</li>, <li class=""_21Ahn-"">W x H x D: 400 mm x 1830 mm x 390 mm (1 ft 3 in x 6 ft x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
96,Kitchen Cabinet,Woodbuzz Engineered Wood Crockery Cabinet,"₹14,999","₹29,500","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 10</li>, <li class=""_21Ahn-"">Number of Drawers: 1</li>, <li class=""_21Ahn-"">W x H x D: 800 mm x 1900 mm x 400 mm (2 ft 7 in x 6 ft 2 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
97,Kitchen Cabinet,LivShine Nilkamal FMS Cabinet Plastic Kitchen Cabinet,"₹2,459","₹2,999","[<li class=""_21Ahn-"">Suitable For: Storage, Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 2</li>, <li class=""_21Ahn-"">W x H x D: 23.2 mm x 25 mm x 13.8 mm</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
98,Kitchen Cabinet,CuteKitchen Engineered Wood Crockery Cabinet,"₹4,326","₹11,200","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture, Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">W x H x D: 600 mm x 600 mm x 200 mm (1 ft 11 in x 1 ft 11 in x 7 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
99,Kitchen Cabinet,Flipkart Perfect Homes Studio Metal Kitchen Cabinet,"₹1,529","₹2,999","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">W x H x D: 560 mm x 820 mm x 350 mm (1 ft 10 in x 2 ft 8 in x 1 ft 1 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
100,Kitchen Cabinet,KPT Kitchen Steel Cabinet For Multipurpose Use Metal Ki...,₹519,"₹1,000","[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 2</li>, <li class=""_21Ahn-"">W x H x D: 29 mm x 25 mm x 29 mm (1 in x 1 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
101,Kitchen Cabinet,Xtenshion Crafts Engineered Wood Kitchen Cabinet,₹816,"₹1,599","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 4</li>, <li class=""_21Ahn-"">W x H x D: 660 mm x 660 mm x 125 mm (2 ft 1 in x 2 ft 1 in x 4 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
102,Kitchen Cabinet,SWAMEE Engineered Wood Kitchen Cabinet,"₹4,698","₹9,999","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture, Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 5</li>, <li class=""_21Ahn-"">W x H x D: 610 mm x 900 mm x 330 mm (2 ft x 2 ft 11 in x 1 ft)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
103,Kitchen Cabinet,Flipkart Perfect Homes Studio Metal Kitchen Cabinet,"₹2,159","₹2,999","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture, Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 5</li>, <li class=""_21Ahn-"">W x H x D: 57 mm x 157 mm x 35 mm (2 in x 6 in x 1 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
104,Kitchen Cabinet,InnoFur Kinisi Storage Rack (Natural) Metal Crockery Ca...,"₹3,599","₹6,999","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 2</li>, <li class=""_21Ahn-"">Number of Drawers: 1</li>, <li class=""_21Ahn-"">W x H x D: 600 mm x 830 mm x 450 mm (1 ft 11 in x 2 ft 8 in x 1 ft 5 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
105,Kitchen Cabinet,Wood You Engineered Wood Crockery Cabinet,"₹7,409","₹14,999","[<li class=""_21Ahn-"">Suitable For: Storage, Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 4</li>, <li class=""_21Ahn-"">Number of Drawers: 1</li>, <li class=""_21Ahn-"">W x H x D: 762 mm x 1803.4 mm x 203 mm (2 ft 6 in x 5 ft 11 in x 7 in)</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
106,Kitchen Cabinet,Woodbuzz Engineered Wood Kitchen Cabinet,"₹9,999","₹12,500","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 6</li>, <li class=""_21Ahn-"">W x H x D: 600 mm x 1800 mm x 550 mm (1 ft 11 in x 5 ft 10 in x 1 ft 9 in)</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
107,Kitchen Cabinet,Flipkart Perfect Homes Studio Metal Kitchen Cabinet,"₹1,529","₹2,249","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 3</li>, <li class=""_21Ahn-"">W x H x D: 56 mm x 80 mm x 35 mm (2 in x 3 in x 1 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
108,Kitchen Cabinet,Home Full Engineered Wood Kitchen Cabinet,"₹5,290","₹16,000","[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 5</li>, <li class=""_21Ahn-"">W x H x D: 60 mm x 98 mm x 35 mm (2 in x 3 in x 1 in)</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
109,Kitchen Cabinet,TNT Fizzy 4 Tier Multi-Purpose Plastic Storage Organize...,"₹1,499","₹2,999","[<li class=""_21Ahn-"">Suitable For: Storage</li>, <li class=""_21Ahn-"">Number of Shelves: 4</li>, <li class=""_21Ahn-"">Number of Drawers: 4</li>, <li class=""_21Ahn-"">W x H x D: 330 mm x 775 mm x 275 mm (1 ft x 2 ft 6 in x 10 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
110,Kitchen Cabinet,Home Full Kelvin Engineered Wood Kitchen Cabinet,"₹5,391","₹7,199","[<li class=""_21Ahn-"">Suitable For: Dining &amp; Kitchen Furniture</li>, <li class=""_21Ahn-"">Number of Shelves: 2</li>, <li class=""_21Ahn-"">W x H x D: 600 mm x 970 mm x 400 mm (1 ft 11 in x 3 ft 2 in x 1 ft 3 in)</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
