,furniture_type,name,discounted_price,original_price,product_details
13,Chair,Guru Leather Office Visitor Chair,"₹2,896","₹10,000","[<li class=""_21Ahn-"">Locking Mechanism, Armrest</li>, <li class=""_21Ahn-"">W x H: 520 cm x 870 cm (17 ft x 28 ft 6 in)</li>, <li class=""_21Ahn-"">Frame Material: Metal</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion, Embossed</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
14,Chair,Oakcraft High Back Leatherette Executive Office Ergonom...,"₹7,829","₹19,999","[<li class=""_21Ahn-"">Adjustable Seat Height, Armrest, Head Support, Locking Mechanism, Seat Lock, Wheels</li>, <li class=""_21Ahn-"">W x H: 53 cm x 121 cm (1 ft 8 in x 3 ft 11 in)</li>, <li class=""_21Ahn-"">Frame Material: Metal</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
15,Chair,WIPRO Fabric Office Arm Chair,"₹10,999","₹14,140","[<li class=""_21Ahn-"">Adjustable Seat Height, Recline, Wheels, Swivel, Armrest</li>, <li class=""_21Ahn-"">W x H: 51 cm x 114 cm (1 ft 8 in x 3 ft 8 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
16,Chair,Nilkamal stl31 Stool,₹890,"₹1,499","[<li class=""_21Ahn-"">stepstool</li>, <li class=""_21Ahn-"">Made of Plastic</li>, <li class=""_21Ahn-"">Portable</li>, <li class=""_21Ahn-"">Width x Height: 15 inch x 24 inch (1 ft 3 in x 2 ft)</li>, <li class=""_21Ahn-"">Load Capacity: 120 kg</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
17,Chair,Flipkart Perfect Homes Leatherette Office Visitor Chair,"₹3,357","₹7,500","[<li class=""_21Ahn-"">Adjustable Seat Height</li>, <li class=""_21Ahn-"">W x H: 4.82 cm x 9.15 cm (1 in x 3 in)</li>, <li class=""_21Ahn-"">Frame Material: Metal</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
18,Chair,CELLBELL Desire C104 Mid Back Comfortable Fabric Office...,"₹3,799","₹9,999","[<li class=""_21Ahn-"">Wheels, Armrest, Adjustable Seat Height, Swivel</li>, <li class=""_21Ahn-"">W x H: 46 cm x 89 cm (1 ft 6 in x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Frame Material: Engineered Wood</li>, <li class=""_21Ahn-"">Upholstery Type: Mesh</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
19,Chair,GREEN SOUL Monster Ult. (T) Multi-Functional Ergonomic ...,"₹17,590","₹35,533",[]
20,Chair,MBTC Luxury HIGH Back Leatherette Office with Steel Bas...,"₹4,157","₹7,999","[<li class=""_21Ahn-"">Adjustable Seat Height, Seat Lock, Wheels, Armrest, Locking Mechanism</li>, <li class=""_21Ahn-"">W x H: 46.99 cm x 116.84 cm (1 ft 6 in x 3 ft 10 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
21,Chair,IKEA Marius Living & Bedroom Stool,₹599,₹799,"[<li class=""_21Ahn-"">Stool</li>, <li class=""_21Ahn-"">Made of Steel, PP (Polypropylene)</li>, <li class=""_21Ahn-"">Portable</li>, <li class=""_21Ahn-"">Width x Height: 13 inch x 18 inch (1 ft x 1 ft 6 in)</li>, <li class=""_21Ahn-"">Load Capacity: 100 kg</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
22,Chair,beaatho Verona Mid Back Sturdy Metal Base Nylon Revolvi...,"₹3,689","₹9,499","[<li class=""_21Ahn-"">Adjustable Seat Height, Recline, Wheels, Armrest</li>, <li class=""_21Ahn-"">W x H: 45.72 cm x 101.6 cm (1 ft 6 in x 3 ft 4 in)</li>, <li class=""_21Ahn-"">Frame Material: Metal</li>, <li class=""_21Ahn-"">Upholstery Type: Cushion</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
23,Chair,Allie Wood Sheesham Solid Wood Dining Chair,"₹4,481","₹11,999","[<li class=""_21Ahn-"">Material: Solid Wood</li>, <li class=""_21Ahn-"">Number of Chairs: 2</li>, <li class=""_21Ahn-"">W x H x D: 45.72 mm x 91.44 mm x 45.72 mm (1 in x 3 in x 1 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
24,Chair,Aravli Height Adjustable Telescopic Stool Multipurpose ...,₹514,"₹1,597","[<li class=""_21Ahn-"">Stool</li>, <li class=""_21Ahn-"">Made of Plastic</li>, <li class=""_21Ahn-"">Portable</li>, <li class=""_21Ahn-"">Width x Height: 10 inch x 18 inch (10 in x 1 ft 6 in)</li>, <li class=""_21Ahn-"">Load Capacity: 130 kg</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
25,Chair,MAX Folding Stool table for Kitchen and Bathroom Plasti...,₹336,₹499,"[<li class=""_21Ahn-"">Stool</li>, <li class=""_21Ahn-"">Made of Plastic</li>, <li class=""_21Ahn-"">Portable</li>, <li class=""_21Ahn-"">Width x Height: 14 inch x 12 inch (1 ft 2 in x 1 ft)</li>, <li class=""_21Ahn-"">Load Capacity: 130 kg</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
26,Chair,SAVYA HOME BEATLE HIGH BACK Nylon Office Executive Chai...,"₹4,951","₹18,000","[<li class=""_21Ahn-"">Adjustable Seat Height, Head Support, Recline, Seat Lock, Wheels, Swivel, Armrest, Locking Mechanism</li>, <li class=""_21Ahn-"">W x H: 57 cm x 134.5 cm (1 ft 10 in x 4 ft 4 in)</li>, <li class=""_21Ahn-"">Frame Material: Plastic</li>, <li class=""_21Ahn-"">Upholstery Type: Mesh</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
